project,commit_id,CWE,CVE,bug_info,commit_url,repo_url
libredwg,ecf5183d8b3b286afe2a30021353b7116e0208dd,CWE-787,,Heap-based Buffer Overflow,https://github.com/LibreDWG/libredwg/commit/ecf5183d8b3b286afe2a30021353b7116e0208dd,https://github.com/LibreDWG/libredwg
tcpdump,0cb1b8a434b599b8d636db029aadb757c24e39d6,CWE-125,,Out-of-Bounds,https://github.com/the-tcpdump-group/tcpdump/commit/0cb1b8a434b599b8d636db029aadb757c24e39d6,https://github.com/the-tcpdump-group/tcpdump
linux,008ba2a13f2d04c947adc536d19debb8fe66f110,CWE-362,,Race Condition,https://github.com/torvalds/linux/commit/008ba2a13f2d04c947adc536d19debb8fe66f110,https://github.com/torvalds/linux
systemd-stable,764b74113e36ac5219a4b82a05f311b5a92136ce,CWE-703,,Denial of Service (DoS),https://github.com/systemd/systemd-stable/commit/764b74113e36ac5219a4b82a05f311b5a92136ce,https://github.com/systemd/systemd-stable
frr,943d595a018e69b550db08cccba1d0778a86705a,,,Interpretation Conflict,https://github.com/FRRouting/frr/commit/943d595a018e69b550db08cccba1d0778a86705a,https://github.com/FRRouting/frr
linux,bd23a7269834dc7c1f93e83535d16ebc44b75eba,CWE-362,,Race Condition,https://github.com/torvalds/linux/commit/bd23a7269834dc7c1f93e83535d16ebc44b75eba,https://github.com/torvalds/linux
server,b1351c15946349f9daa7e5297fb2ac6f3139e4a8,CWE-703,,Denial of Service (DoS),https://github.com/MariaDB/server/commit/b1351c15946349f9daa7e5297fb2ac6f3139e4a8,https://github.com/MariaDB/server
uriparser,cef25028de5ff872c2e1f0a6c562eb3ea9ecbce4,CWE-125,,NULL Pointer Dereference,https://github.com/uriparser/uriparser/commit/cef25028de5ff872c2e1f0a6c562eb3ea9ecbce4,https://github.com/uriparser/uriparser
linux,f991af3daabaecff34684fd51fac80319d1baad1,CWE-416,,Use After Free,https://github.com/torvalds/linux/commit/f991af3daabaecff34684fd51fac80319d1baad1,https://github.com/torvalds/linux
qemu,5f5a1318653c08e435cfa52f60b6a712815b659d,CWE-269,,Integer Overflow or Wraparound,https://github.com/qemu/qemu/commit/5f5a1318653c08e435cfa52f60b6a712815b659d,https://github.com/qemu/qemu
linux,32452a3eb8b64e01e2be717f518c0be046975b9d,CWE-94,,Use of Uninitialized Variable,https://github.com/torvalds/linux/commit/32452a3eb8b64e01e2be717f518c0be046975b9d,https://github.com/torvalds/linux
tensorflow,ae2daeb45abfe2c6dda539cf8d0d6f653d3ef412,CWE-125,,NULL Pointer Dereference,https://github.com/tensorflow/tensorflow/commit/ae2daeb45abfe2c6dda539cf8d0d6f653d3ef412,https://github.com/tensorflow/tensorflow
vim,e98c88c44c308edaea5994b8ad4363e65030968c,CWE-787,,Buffer Overflow,https://github.com/vim/vim/commit/e98c88c44c308edaea5994b8ad4363e65030968c,https://github.com/vim/vim
libass,f4f48950788b91c6a30029cc28a240b834713ea7,CWE-125,,Out-of-bounds Read,https://github.com/libass/libass/commit/f4f48950788b91c6a30029cc28a240b834713ea7,https://github.com/libass/libass
gpac,22774aa9e62f586319c8f107f5bae950fed900bc,CWE-476,,Out-of-bounds Write,https://github.com/gpac/gpac/commit/22774aa9e62f586319c8f107f5bae950fed900bc,https://github.com/gpac/gpac
tensorflow,48305e8ffe5246d67570b64096a96f8e315a7281,CWE-703,,Denial of Service (DoS),https://github.com/tensorflow/tensorflow/commit/48305e8ffe5246d67570b64096a96f8e315a7281,https://github.com/tensorflow/tensorflow
OpenSC,9d294de90d1cc66956389856e60b6944b27b4817,CWE-787,,Out-of-bounds Write,https://github.com/OpenSC/OpenSC/commit/9d294de90d1cc66956389856e60b6944b27b4817,https://github.com/OpenSC/OpenSC
cpython,a4d78362397fc3bced6ea80fbc7b5f4827aec55e,CWE-125,,Out-of-bounds Read,https://github.com/python/cpython/commit/a4d78362397fc3bced6ea80fbc7b5f4827aec55e,https://github.com/python/cpython
gpac,44fdc3d972c31c56efe73e1a3b63438d46087652,CWE-476,,NULL Pointer Dereference,https://github.com/gpac/gpac/commit/44fdc3d972c31c56efe73e1a3b63438d46087652,https://github.com/gpac/gpac
linux,f2815633504b442ca0b0605c16bf3d88a3a0fcea,CWE-703,,Denial of Service (DoS),https://github.com/torvalds/linux/commit/f2815633504b442ca0b0605c16bf3d88a3a0fcea,https://github.com/torvalds/linux
asylo,ed0926bff0e423cd122a18b3d2fc772817f66825,CWE-295,,Improper Certificate Validation,https://github.com/google/asylo/commit/ed0926bff0e423cd122a18b3d2fc772817f66825,https://github.com/google/asylo
FFmpeg,ed22dc22216f74c75ee7901f82649e1ff725ba50,CWE-241,,Improper Data Handling,https://github.com/FFmpeg/FFmpeg/commit/ed22dc22216f74c75ee7901f82649e1ff725ba50,https://github.com/FFmpeg/FFmpeg
mruby,f72315575f78a9a773adbce0ee7d3ec33434cb76,CWE-125,,Out-of-bounds Read,https://github.com/mruby/mruby/commit/f72315575f78a9a773adbce0ee7d3ec33434cb76,https://github.com/mruby/mruby
u-boot,8a7d4cf9820ea16fabd25a6379351b4dc291204b,,,Mishandling of a Modified FIT,https://github.com/u-boot/u-boot/commit/8a7d4cf9820ea16fabd25a6379351b4dc291204b,https://github.com/u-boot/u-boot
Pillow,6a83e4324738bb0452fbe8074a995b1c73f08de7,CWE-125,,Out-of-bounds Read,https://github.com/python-pillow/Pillow/commit/6a83e4324738bb0452fbe8074a995b1c73f08de7,https://github.com/python-pillow/Pillow
FFmpeg,3edc3b159503d512c919b3d5902f7026e961823a,CWE-703,,Denial of Service (DoS),https://github.com/FFmpeg/FFmpeg/commit/3edc3b159503d512c919b3d5902f7026e961823a,https://github.com/FFmpeg/FFmpeg
linux,70945643722ffeac779d2529a348f99567fa5c33,CWE-20,,Improper Input Validation,https://github.com/torvalds/linux/commit/70945643722ffeac779d2529a348f99567fa5c33,https://github.com/torvalds/linux
radare2,1ea23bd6040441a21fbcfba69dce9a01af03f989,CWE-476,,Use After Free,https://github.com/radare/radare2/commit/1ea23bd6040441a21fbcfba69dce9a01af03f989,https://github.com/radare/radare2
SDL_ttf,db1b41ab8bde6723c24b866e466cad78c2fa0448,CWE-190,,Integer Overflow or Wraparound,https://github.com/libsdl-org/SDL_ttf/commit/db1b41ab8bde6723c24b866e466cad78c2fa0448,https://github.com/libsdl-org/SDL_ttf
linux,905ad269c55fc62bee3da29f7b1d1efeba8aa1e1,CWE-787,,Out-of-Bounds,https://github.com/torvalds/linux/commit/905ad269c55fc62bee3da29f7b1d1efeba8aa1e1,https://github.com/torvalds/linux
linux,8141c7f3e7aee618312fa1c15109e1219de784a7,CWE-284,,Denial of Service (DoS),https://github.com/torvalds/linux/commit/8141c7f3e7aee618312fa1c15109e1219de784a7,https://github.com/torvalds/linux
linux,ea2bc483ff5caada7c4aa0d5fbf87d3a6590273d,CWE-476,,Out-of-bounds Write,https://github.com/torvalds/linux/commit/ea2bc483ff5caada7c4aa0d5fbf87d3a6590273d,https://github.com/torvalds/linux
ecdsautils,1d4b091abdf15ad7b2312535b5b95ad70f6dbd08,,,Improper Verification of Cryptographic Signature,https://github.com/freifunk-gluon/ecdsautils/commit/1d4b091abdf15ad7b2312535b5b95ad70f6dbd08,https://github.com/freifunk-gluon/ecdsautils
linux,12ca6ad2e3a896256f086497a7c7406a547ee373,CWE-362,,Race Condition,https://github.com/torvalds/linux/commit/12ca6ad2e3a896256f086497a7c7406a547ee373,https://github.com/torvalds/linux
linux,d6f5e358452479fa8a773b5c6ccc9e4ec5a20880,CWE-476,,NULL Pointer Dereference,https://github.com/torvalds/linux/commit/d6f5e358452479fa8a773b5c6ccc9e4ec5a20880,https://github.com/torvalds/linux
linux,ab612b1daf415b62c58e130cb3d0f30b255a14d0,CWE-401,,Memory Leak,https://github.com/torvalds/linux/commit/ab612b1daf415b62c58e130cb3d0f30b255a14d0,https://github.com/torvalds/linux
libgd,1846f48e5fcdde996e7c27a4bbac5d0aef183e4b,CWE-20,,Improper Input Validation,https://github.com/libgd/libgd/commit/1846f48e5fcdde996e7c27a4bbac5d0aef183e4b,https://github.com/libgd/libgd
mod_auth_openidc,55ea0a085290cd2c8cdfdd960a230cbc38ba8b56,CWE-79,,Cross-site Scripting (XSS),https://github.com/zmartzone/mod_auth_openidc/commit/55ea0a085290cd2c8cdfdd960a230cbc38ba8b56,https://github.com/zmartzone/mod_auth_openidc
httpd,78eb3b9235515652ed141353d98c239237030410,CWE-20,,Improper Input Validation,https://github.com/apache/httpd/commit/78eb3b9235515652ed141353d98c239237030410,https://github.com/apache/httpd
linux,1756d7994ad85c2479af6ae5a9750b92324685af,CWE-269,,Privilege Escalation,https://github.com/torvalds/linux/commit/1756d7994ad85c2479af6ae5a9750b92324685af,https://github.com/torvalds/linux
vim,37f47958b8a2a44abc60614271d9537e7f14e51a,CWE-416,,Use After Free,https://github.com/vim/vim/commit/37f47958b8a2a44abc60614271d9537e7f14e51a,https://github.com/vim/vim
envoy,ce0ae309057a216aba031aff81c445c90c6ef145,CWE-416,,Use After Free,https://github.com/envoyproxy/envoy/commit/ce0ae309057a216aba031aff81c445c90c6ef145,https://github.com/envoyproxy/envoy
qemu,7882080388be5088e72c425b02223c02e6cb4295,CWE-787,,Buffer Overflow,https://github.com/qemu/qemu/commit/7882080388be5088e72c425b02223c02e6cb4295,https://github.com/qemu/qemu
linux,d558023207e008a4476a3b7bb8706b2a2bf5d84f,CWE-399,,Resource Management Errors,https://github.com/torvalds/linux/commit/d558023207e008a4476a3b7bb8706b2a2bf5d84f,https://github.com/torvalds/linux
httpd,db81019ab88734ed35fa70294a0cfa7a19743f73,CWE-284,,Access Restriction Bypass,https://github.com/apache/httpd/commit/db81019ab88734ed35fa70294a0cfa7a19743f73,https://github.com/apache/httpd
linux,a66477b0efe511d98dde3e4aaeb189790e6f0a39,CWE-125,,Out-of-bounds Read,https://github.com/torvalds/linux/commit/a66477b0efe511d98dde3e4aaeb189790e6f0a39,https://github.com/torvalds/linux
rizin,6ce71d8aa3dafe3cdb52d5d72ae8f4b95916f939,CWE-703,,Out-of-Bounds,https://github.com/rizinorg/rizin/commit/6ce71d8aa3dafe3cdb52d5d72ae8f4b95916f939,https://github.com/rizinorg/rizin
tensorflow,8ee24e7949a203d234489f9da2c5bf45a7d5157d,CWE-125,,Out-of-bounds Read,https://github.com/tensorflow/tensorflow/commit/8ee24e7949a203d234489f9da2c5bf45a7d5157d,https://github.com/tensorflow/tensorflow
u-boot,2ac0baab4aff1a0b45067d0b62f00c15f4e86856,CWE-787,,Out-of-bounds Write,https://github.com/u-boot/u-boot/commit/2ac0baab4aff1a0b45067d0b62f00c15f4e86856,https://github.com/u-boot/u-boot
openssl,68595c0c2886e7942a14f98c17a55a88afb6c292,CWE-310,,Cryptographic Issues,https://github.com/openssl/openssl/commit/68595c0c2886e7942a14f98c17a55a88afb6c292,https://github.com/openssl/openssl
ImageMagick,58d9c46929ca0828edde34d263700c3a5fe8dc3c,CWE-125,,Out-of-bounds Read,https://github.com/ImageMagick/ImageMagick/commit/58d9c46929ca0828edde34d263700c3a5fe8dc3c,https://github.com/ImageMagick/ImageMagick
linux,15d3042a937c13f5d9244241c7a9c8416ff6e82a,CWE-20,,Improper Input Validation,https://github.com/torvalds/linux/commit/15d3042a937c13f5d9244241c7a9c8416ff6e82a,https://github.com/torvalds/linux
gpac,b5741da08e88e8dcc8da0a7669b92405b9862850,CWE-94,,Heap-based Buffer Overflow,https://github.com/gpac/gpac/commit/b5741da08e88e8dcc8da0a7669b92405b9862850,https://github.com/gpac/gpac
gpac,b2eab95e07cb5819375a50358d4806a8813b6e50,CWE-476,,NULL Pointer Dereference,https://github.com/gpac/gpac/commit/b2eab95e07cb5819375a50358d4806a8813b6e50,https://github.com/gpac/gpac
linux,ef87dbe7614341c2e7bfe8d32fcb7028cc97442c,,,Improper Check for Unusual or Exceptional Conditions,https://github.com/torvalds/linux/commit/ef87dbe7614341c2e7bfe8d32fcb7028cc97442c,https://github.com/torvalds/linux
linux,1f461dcdd296eecedaffffc6bae2bfa90bd7eb89,CWE-416,,Use After Free,https://github.com/torvalds/linux/commit/1f461dcdd296eecedaffffc6bae2bfa90bd7eb89,https://github.com/torvalds/linux
openssl,068b963bb7afc57f5bdd723de0dd15e7795d5822,CWE-787,,Improper Input Validation,https://github.com/openssl/openssl/commit/068b963bb7afc57f5bdd723de0dd15e7795d5822,https://github.com/openssl/openssl
ImageMagick6,553054c1cb1e4e05ec86237afef76a32cd7c464d,CWE-190,,Integer Overflow or Wraparound,https://github.com/ImageMagick/ImageMagick6/commit/553054c1cb1e4e05ec86237afef76a32cd7c464d,https://github.com/ImageMagick/ImageMagick6
tcpdump,979dcefd7b259e9e233f77fe1c5312793bfd948f,CWE-787,,Out-of-Bounds,https://github.com/the-tcpdump-group/tcpdump/commit/979dcefd7b259e9e233f77fe1c5312793bfd948f,https://github.com/the-tcpdump-group/tcpdump
linux,9a564bccb78a76740ea9d75a259942df8143d02c,CWE-200,,Information Exposure,https://github.com/torvalds/linux/commit/9a564bccb78a76740ea9d75a259942df8143d02c,https://github.com/torvalds/linux
libarchive,e37b620fe8f14535d737e89a4dcabaed4517bf1a,CWE-787,,Integer Overflow or Wraparound,https://github.com/libarchive/libarchive/commit/e37b620fe8f14535d737e89a4dcabaed4517bf1a,https://github.com/libarchive/libarchive
linux,715230a44310a8cf66fbfb5a46f9a62a9b2de424,CWE-476,,Out-of-Bounds,https://github.com/torvalds/linux/commit/715230a44310a8cf66fbfb5a46f9a62a9b2de424,https://github.com/torvalds/linux
linux,146cc8a17a3b4996f6805ee5c080e7101277c410,,,Insertion of Sensitive Information into Log File,https://github.com/torvalds/linux/commit/146cc8a17a3b4996f6805ee5c080e7101277c410,https://github.com/torvalds/linux
php-src,6045de69c7dedcba3eadf7c4bba424b19c81d00d,CWE-476,,Improper Input Validation,https://github.com/php/php-src/commit/6045de69c7dedcba3eadf7c4bba424b19c81d00d,https://github.com/php/php-src
linux,78c9c4dfbf8c04883941445a195276bb4bb92c76,CWE-190,,Integer Overflow or Wraparound,https://github.com/torvalds/linux/commit/78c9c4dfbf8c04883941445a195276bb4bb92c76,https://github.com/torvalds/linux
gpac,b09c75dc2d4bf68ac447daa71e72365aa30231a9,CWE-703,,Improper Preservation of Permissions,https://github.com/gpac/gpac/commit/b09c75dc2d4bf68ac447daa71e72365aa30231a9,https://github.com/gpac/gpac
tcpdump,11b426ee05eb62ed103218526f1fa616851c43ce,CWE-787,,Out-of-Bounds,https://github.com/the-tcpdump-group/tcpdump/commit/11b426ee05eb62ed103218526f1fa616851c43ce,https://github.com/the-tcpdump-group/tcpdump
linux,be20250c13f88375345ad99950190685eda51eb8,CWE-703,,Denial of Service (DoS),https://github.com/torvalds/linux/commit/be20250c13f88375345ad99950190685eda51eb8,https://github.com/torvalds/linux
asylo,299f804acbb95a612ab7c504d25ab908aa59ae93,CWE-787,,Buffer Overflow,https://github.com/google/asylo/commit/299f804acbb95a612ab7c504d25ab908aa59ae93,https://github.com/google/asylo
ImageMagick,e3cdce6fe12193f235b8c0ae5efe6880a25eb957,CWE-401,,Denial of Service (DoS),https://github.com/ImageMagick/ImageMagick/commit/e3cdce6fe12193f235b8c0ae5efe6880a25eb957,https://github.com/ImageMagick/ImageMagick
linux,b860d3cc62877fad02863e2a08efff69a19382d2,CWE-200,,Information Exposure,https://github.com/torvalds/linux/commit/b860d3cc62877fad02863e2a08efff69a19382d2,https://github.com/torvalds/linux
radare2,e9ce0d64faf19fa4e9c260250fbdf25e3c11e152,CWE-125,,Out-of-bounds Read,https://github.com/radareorg/radare2/commit/e9ce0d64faf19fa4e9c260250fbdf25e3c11e152,https://github.com/radareorg/radare2
FFmpeg,ba4beaf6149f7241c8bd85fe853318c2f6837ad0,CWE-125,,Out-of-bounds Read,https://github.com/FFmpeg/FFmpeg/commit/ba4beaf6149f7241c8bd85fe853318c2f6837ad0,https://github.com/FFmpeg/FFmpeg
Pillow,93b22b846e0269ee9594ff71a72bec02d2bea8fd,CWE-787,,Buffer Overflow,https://github.com/python-pillow/Pillow/commit/93b22b846e0269ee9594ff71a72bec02d2bea8fd,https://github.com/python-pillow/Pillow
mruby,b1d0296a937fe278239bdfac840a3fd0e93b3ee9,CWE-787,,Heap-based Buffer Overflow,https://github.com/mruby/mruby/commit/b1d0296a937fe278239bdfac840a3fd0e93b3ee9,https://github.com/mruby/mruby
linux,179d1c5602997fef5a940c6ddcf31212cbfebd14,CWE-200,,Out-of-Bounds,https://github.com/torvalds/linux/commit/179d1c5602997fef5a940c6ddcf31212cbfebd14,https://github.com/torvalds/linux
libtiff,787c0ee906430b772f33ca50b97b8b5ca070faec,CWE-787,,Out-of-Bounds,https://github.com/vadz/libtiff/commit/787c0ee906430b772f33ca50b97b8b5ca070faec,https://github.com/vadz/libtiff
linux,ef85b67385436ddc1998f45f1d6a210f935b3388,,,Error Handling,https://github.com/torvalds/linux/commit/ef85b67385436ddc1998f45f1d6a210f935b3388,https://github.com/torvalds/linux
FFmpeg,86736f59d6a527d8bc807d09b93f971c0fe0bb07,CWE-703,,Denial of Service (DoS),https://github.com/FFmpeg/FFmpeg/commit/86736f59d6a527d8bc807d09b93f971c0fe0bb07,https://github.com/FFmpeg/FFmpeg
libvirt,5c5df5310f72be4878a71ace47074c54e0d1a27d,CWE-703,,Denial of Service (DoS),https://github.com/libvirt/libvirt/commit/5c5df5310f72be4878a71ace47074c54e0d1a27d,https://github.com/libvirt/libvirt
radare2,ad55822430a03fe075221b543efb434567e9e431,CWE-787,,Out-of-Bounds,https://github.com/radare/radare2/commit/ad55822430a03fe075221b543efb434567e9e431,https://github.com/radare/radare2
linux,bb1fceca22492109be12640d49f5ea5a544c6bb4,CWE-269,,Privilege Escalation,https://github.com/torvalds/linux/commit/bb1fceca22492109be12640d49f5ea5a544c6bb4,https://github.com/torvalds/linux
radare2,77c47cf873dd55b396da60baa2ca83bbd39e4add,CWE-125,,Out-of-bounds Read,https://github.com/radare/radare2/commit/77c47cf873dd55b396da60baa2ca83bbd39e4add,https://github.com/radare/radare2
gpac,d7daa8aeb6df4b6c3ec102622e1599279310a19e,CWE-787,,Heap-based Buffer Overflow,https://github.com/gpac/gpac/commit/d7daa8aeb6df4b6c3ec102622e1599279310a19e,https://github.com/gpac/gpac
linux,1c0edc3633b56000e18d82fc241e3995ca18a69e,CWE-125,,Out-of-bounds Read,https://github.com/torvalds/linux/commit/1c0edc3633b56000e18d82fc241e3995ca18a69e,https://github.com/torvalds/linux
vim,a4bc2dd7cccf5a4a9f78b58b6f35a45d17164323,CWE-125,,Out-of-bounds Read,https://github.com/vim/vim/commit/a4bc2dd7cccf5a4a9f78b58b6f35a45d17164323,https://github.com/vim/vim
zlib,5c44459c3b28a9bd3283aaceab7c615f8020c531,CWE-284,,Denial of Service (DoS),https://github.com/madler/zlib/commit/5c44459c3b28a9bd3283aaceab7c615f8020c531,https://github.com/madler/zlib
radare2,ca8d8b39f3e34a4fd943270330b80f1148129de4,CWE-787,,Heap-based Buffer Overflow,https://github.com/radareorg/radare2/commit/ca8d8b39f3e34a4fd943270330b80f1148129de4,https://github.com/radareorg/radare2
linux,c50ac050811d6485616a193eb0f37bfbd191cc89,CWE-399,,Race Condition,https://github.com/torvalds/linux/commit/c50ac050811d6485616a193eb0f37bfbd191cc89,https://github.com/torvalds/linux
libzip,2217022b7d1142738656d891e00b3d2d9179b796,CWE-416,,Use After Free,https://github.com/nih-at/libzip/commit/2217022b7d1142738656d891e00b3d2d9179b796,https://github.com/nih-at/libzip
tensorflow,b619c6f865715ca3b15ef1842b5b95edbaa710ad,CWE-369,,Divide By Zero,https://github.com/tensorflow/tensorflow/commit/b619c6f865715ca3b15ef1842b5b95edbaa710ad,https://github.com/tensorflow/tensorflow
linux,ae7b4e1f213aa659aedf9c6ecad0bf5f0476e1e2,CWE-284,,Access Restriction Bypass,https://github.com/torvalds/linux/commit/ae7b4e1f213aa659aedf9c6ecad0bf5f0476e1e2,https://github.com/torvalds/linux
linux,4dcc29e1574d88f4465ba865ed82800032f76418,CWE-787,,CVE-2021-29264,https://github.com/torvalds/linux/commit/4dcc29e1574d88f4465ba865ed82800032f76418,https://github.com/torvalds/linux
linux,a2cdd07488e666aa93a49a3fc9c9b1299e27ef3c,CWE-401,,Memory Leak,https://github.com/torvalds/linux/commit/a2cdd07488e666aa93a49a3fc9c9b1299e27ef3c,https://github.com/torvalds/linux
jasper,1e84674d95353c64e5c4c0e7232ae86fd6ea813b,CWE-703,,Denial of Service (DoS),https://github.com/mdadams/jasper/commit/1e84674d95353c64e5c4c0e7232ae86fd6ea813b,https://github.com/mdadams/jasper
heimdal,b1e699103f08d6a0ca46a122193c9da65f6cf837,CWE-284,,Improper Certificate Validation,https://github.com/heimdal/heimdal/commit/b1e699103f08d6a0ca46a122193c9da65f6cf837,https://github.com/heimdal/heimdal
tcpdump,86326e880d31b328a151d45348c35220baa9a1ff,CWE-125,,Out-of-bounds Read,https://github.com/the-tcpdump-group/tcpdump/commit/86326e880d31b328a151d45348c35220baa9a1ff,https://github.com/the-tcpdump-group/tcpdump
linux,864745d291b5ba80ea0bd0edcbe67273de368836,CWE-703,,Denial of Service (DoS),https://github.com/torvalds/linux/commit/864745d291b5ba80ea0bd0edcbe67273de368836,https://github.com/torvalds/linux
linux,10eec60ce79187686e052092e5383c99b4420a20,CWE-787,,Out-of-Bounds,https://github.com/torvalds/linux/commit/10eec60ce79187686e052092e5383c99b4420a20,https://github.com/torvalds/linux
fizz,3eaddb33619eaaf74a760872850c550ad8f5c52f,CWE-703,,Denial of Service (DoS),https://github.com/facebookincubator/fizz/commit/3eaddb33619eaaf74a760872850c550ad8f5c52f,https://github.com/facebookincubator/fizz
weechat,40ccacb4330a64802b1f1e28ed9a6b6d3ca9197f,CWE-787,,Buffer Overflow,https://github.com/weechat/weechat/commit/40ccacb4330a64802b1f1e28ed9a6b6d3ca9197f,https://github.com/weechat/weechat
nbd,3ef52043861ab16352d49af89e048ba6339d6df8,CWE-787,,Out-of-Bounds,https://github.com/yoe/nbd/commit/3ef52043861ab16352d49af89e048ba6339d6df8,https://github.com/yoe/nbd
uriparser,f76275d4a91b28d687250525d3a0c5509bbd666f,CWE-125,,Integer Overflow or Wraparound,https://github.com/uriparser/uriparser/commit/f76275d4a91b28d687250525d3a0c5509bbd666f,https://github.com/uriparser/uriparser
linux,3f190e3aec212fc8c61e202c51400afa7384d4bc,CWE-787,,Out-of-Bounds,https://github.com/torvalds/linux/commit/3f190e3aec212fc8c61e202c51400afa7384d4bc,https://github.com/torvalds/linux
